src,dst
31548811,17909306
62825872,15773675
62825872,14550962
62825872,6368672
49227164,19772827
49227164,156436972
49227164,22841103
49227164,63485337
49227164,131926467
49227164,20436922
49227164,27531390
49227164,192969516
49227164,19695915
49227164,11167502
81446304,18996905
81446304,40981798
81446304,22462180
81446304,151338729
81446304,195475105
81446304,45333725
81446304,43003845
81446304,31414569
81446304,34428380
81446304,100318079
23930272,4126501
23930272,18758940
23930272,99211591
23930272,203827751
23930272,50944856
23930272,46073276
23930272,6463042
23930272,83876527
23930272,84111527
23930272,30486243
23930272,96770886
87541152,80324287
87541152,82724710
87541152,20600235
87541152,13382652
87541152,63525184
87541152,116757352
87541152,23440052
87541152,45578562
87541152,125481462
87541152,67613844
87541152,91083585
87541152,53047484
87541152,115044590
87541152,105106802
87541152,28297965
87541152,382560919
87541152,90320997
87541152,507672047
87541152,26235265
87541152,213969309
166905249,44860919
166905249,20132407
166905249,63525184
166905249,63145571
166905249,69866192
166905249,23440052
166905249,16143542
166905249,382560919
166905249,219990849
166905249,105106802
166905249,117018840
166905249,14430816
166905249,26235265
166905249,239172505
166905249,281635993
166905249,122771847
166905249,116757352
166905249,53047484
166905249,45578562
166905249,21710527
166905249,318336831
166905249,49391820
166905249,21200516
166905249,67613844
166905249,527526077
166905249,91083585
166905249,80324287
166905249,23575595
166905249,13382652
166905249,104635553
166905249,428186223
166905249,28297965
166905249,20600235
50816416,15773675
50816416,14550962
50816416,8131122
50816416,15818391
17696167,39635217
17696167,46710251
17696167,27641634
17696167,373123978
17696167,238020959
17696167,28420827
17696167,108796416
17696167,48485771
17696167,227838448
17696167,203783262
17696167,17323985
17696167,35831704
17696167,59804598
17696167,259379883
17696167,23083404
3253671,277727866
3253671,15670515
3253671,2576401
3253671,14269220
3253671,4398351
3253671,15913
3253671,17140787
3253671,6253982
3253671,14071996
3253671,18666844
3253671,59804598
3253671,26033920
3253671,14506809
3253671,5623612
3253671,323292633
3253671,88971791
3253671,74651704
1975721,1118781
1975721,8956052
1975721,1047451
1975721,1045141
1975721,1476651
1975721,6550132
1975721,991221
1975721,1116721
1975721,6752812
1975721,678953
1975721,1044591
1975721,6149912
1975721,1269251
1975721,11726932
1975721,1043241
1975721,5516192
1975721,3956091
1975721,5659662
1975721,1468951
1975721,1047961
1975721,9952802
1975721,1046661
35415466,206923844
35415466,8088112
35415466,134940306
35415466,22462180
35415466,254839786
35415466,19493072
35415466,222411742
35415466,26929220
35415466,380580781
35415466,145845459
35415466,279787626
35415466,276577539
35415466,116036694
35415466,43003845
35415466,56860418
35415466,262802533
35415466,151338729
35415466,280935165
35415466,153226312
35415466,221036078
35415466,28465635
35415466,18996905
35415466,29911100
35415466,34428380
35415466,17868918
35415466,214328887
35415466,46209291
35415466,270449528
35415466,107830991
35415466,57490887
35415466,157829215
35415466,27633075
35415466,233248636
35415466,40981798
35415466,17116707
35415466,39056518
35415466,100318079
35415466,101882558
309765553,58309829
309765553,158526208
309765553,16895295
309765553,21146135
309765553,48504743
309765553,15460081
309765553,63808966
309765553,328158079
309765553,148081553
309765553,254610699
309765553,102765423
309765553,170167167
27633075,222261763
27633075,26929220
27633075,179138862
27633075,195475105
27633075,8088112
27633075,94621855
27633075,307458983
27633075,121533789
27633075,239144776
27633075,151338729
27633075,406628822
27633075,261447035
27633075,117674417
27633075,288485704
27633075,358775055
27633075,172883064
27633075,18996905
27633075,204140367
27633075,112939321
27633075,31331740
27633075,187773078
27633075,213777144
27633075,29911100
27633075,461410856
27633075,43003845
27633075,312284236
27633075,158419434
27633075,6581292
27633075,250178329
27633075,200559228
27633075,46209291
27633075,88323281
27633075,34428380
27633075,258140947
27633075,430268163
27633075,67864340
27633075,83417972
27633075,314316607
27633075,40981798
27633075,103598216
27633075,17868918
27633075,56860418
27633075,276706356
27633075,297801196
27633075,460282402
27633075,17759158
27633075,283306479
27633075,394263193
27633075,160237722
27633075,349413327
27633075,254839786
27633075,37270037
27633075,380580781
27633075,257236842
27633075,197504076
27633075,262802533
27633075,134940306
27633075,221036078
27633075,117901353
27633075,451250774
27633075,116036694
27633075,30971165
27633075,155661154
27633075,203338499
27633075,157829215
27633075,262340283
27633075,276577539
27633075,248883350
27633075,226629405
27633075,214328887
27633075,196327549
27633075,280935165
27633075,22462180
27633075,447688115
27633075,125120339
27633075,260769396
27633075,31246395
27633075,294752666
27633075,279787626
27633075,463952369
27633075,400689940
27633075,100581193
27633075,220068522
27633075,206923844
27633075,270449528
27633075,166214735
27633075,100318079
27633075,21362105
27633075,90057908
27633075,200214366
27633075,188108667
27633075,137156454
27633075,131537442
27633075,188614087
27633075,126391227
27633075,136046012
27633075,149680650
27633075,266915191
27633075,225784456
27633075,248108296
27633075,189691043
27633075,317967511
27633075,54611487
27633075,78756744
27633075,221010883
27633075,86173523
27633075,80130901
27633075,39095750
27633075,52325324
209806777,23027237
209806777,93070905
209806777,43736146
209806777,71876190
209806777,48773664
209806777,115485051
209806777,22027186
209806777,107418464
221988282,22841103
221988282,20055740
221988282,115395977
46073276,28359405
46073276,56318573
46073276,6463042
46073276,57261575
46073276,23150071
46073276,23483324
46073276,203827751
46073276,83876527
46073276,4126501
46073276,52073562
46073276,50944856
46073276,14169740
46073276,19681661
46073276,14677919
46073276,22558481
46073276,195409031
46073276,124746917
46073276,59557446
46073276,23484510
46073276,96770886
46073276,138549366
46073276,44436825
46073276,99211591
46073276,291476217
46073276,5992502
46073276,21074641
46073276,30486243
46073276,113415132
383493565,20196258
383493565,23027237
383493565,407977463
383493565,90067580
383493565,23206141
383493565,34747631
383493565,348223699
383493565,16421962
383493565,4700301
383493565,15485441
383493565,25246760
383493565,115485051
383493565,22027186
383493565,48773664
383493565,172768360
383493565,23235056
383493565,88617158
383493565,18091925
383493565,107418464
136046012,114873228
136046012,69641958
136046012,188614087
136046012,36475508
136046012,81704742
136046012,131537442
136046012,40974224
136046012,123665765
136046012,84379624
136046012,149680650
136046012,190822461
136046012,224832743
136046012,85716069
136046012,180583413
136046012,131294912
136046012,41676731
136046012,137788485
136046012,34428380
136046012,115976325
136046012,262340283
136046012,223990701
136046012,114640374
136046012,86561505
136046012,6207392
136046012,137156454
136046012,140533066
136046012,251261925
136046012,249830707
136046012,90057908
136046012,46209291
136046012,70127418
136046012,27760317
136046012,84879383
136046012,22462180
136046012,40981798
136046012,163203962
136046012,188108667
136046012,224688614
136046012,97057975
136046012,86173523
136046012,168224294
136046012,43003845
136046012,160229483
136046012,17434613
136046012,88323281
136046012,134940306
136046012,116036694
136046012,95260836
136046012,155661154
136046012,8088112
136046012,220368467
136046012,163238842
136046012,117674417
136046012,39056518
136046012,197504076
136046012,112939321
136046012,203338499
51643837,29785854
51643837,56359115
51643837,297595216
51643837,98997127
51643837,16331450
51643837,22068282
51643837,153976531
51643837,62418341
51643837,22191432
51643837,5768872
51643837,37291805
51643837,21915666
51643837,237851779
51643837,19289396
51643837,35664799
51643837,73129083
51643837,58829577
51643837,33575373
51643837,14208611
51643837,9917652
51643837,19928703
51643837,19195914
51643837,256554165
51643837,22721166
51643837,15873841
51643837,138072063
51643837,143176836
51643837,73206956
29287875,17008328
29287875,18183592
29287875,15134782
29287875,23135992
29287875,6253282
29287875,16127669
29287875,18953266
29287875,7040932
29287875,17850012
29287875,27868406
29287875,12611642
29287875,15907720
29287875,134457542
29287875,6871812
29287875,23148563
29287875,10971502
29287875,67940616
29287875,65589378
29287875,20477352
29287875,16624180
29287875,16126957
29287875,17193794
29287875,10228272
29287875,17874544
29287875,17681513
63808966,328158079
63808966,54581743
63808966,16895295
63808966,339373057
63808966,181288376
63808966,148081553
63808966,54611487
63808966,34507480
63808966,250849104
63808966,143838260
63808966,192023970
63808966,15460081
63808966,211670208
63808966,480595611
63808966,421412483
63808966,22440364
63808966,23375688
63808966,14425825
63808966,226516599
63808966,37008705
63808966,61065794
63808966,22592948
63808966,235163686
63808966,25970331
63808966,102364313
63808966,58309829
63808966,115525090
63808966,135268094
63808966,158526208
63808966,225488317
63808966,169504184
63808966,102765423
188614087,83250127
188614087,46209291
188614087,190822461
188614087,131294912
188614087,99712896
188614087,43003845
188614087,200214366
188614087,86173523
188614087,40981798
188614087,221010883
188614087,83417972
188614087,22462180
188614087,90057908
188614087,114873228
188614087,225784456
188614087,168224294
188614087,187773078
188614087,149680650
188614087,85716069
188614087,188108667
188614087,34428380
188614087,134940306
188614087,17434613
188614087,95260836
188614087,172883064
188614087,117901353
188614087,158419434
188614087,19493072
188614087,125120339
188614087,88323281
188614087,28465635
188614087,54228724
188614087,12925072
188614087,163238842
188614087,18996905
188614087,112939321
188614087,197504076
188614087,258140947
188614087,279787626
188614087,164880154
188614087,195475105
188614087,166214735
188614087,39056518
188614087,155661154
188614087,179138862
34170312,16894839
34170312,123678437
34170312,56768257
34170312,224809136
34170312,9199472
34170312,16583672
34170312,7081402
34170312,15666380
34170312,143244854
34170312,7453822
34170312,681813
34170312,15359658
34170312,127569781
34170312,172959279
34170312,7861312
18720204,42979224
18720204,36584174
18720204,91373517
18720204,14693823
18720204,15820660
18720204,6408382
18720204,15102849
18720204,23739721
18720204,21436960
18720204,12040102
18720204,19658826
18720204,16677622
18720204,15862891
18720204,8295072
18720204,24129206
18720204,92306628
18720204,19725644
18720204,8255122
18720204,15473958
18720204,25066853
18720204,16009851
18720204,14936377
18720204,70160230
18720204,21581503
18720204,14982575
18720204,1268821
18720204,14944532
18720204,5410072
18720204,15439395
423904716,114638448
423904716,15481789
423904716,107418464
15934926,154579089
15934926,18462653
15934926,25170188
15934926,164374216
15934926,43952326
15934926,14288822
15934926,109702885
15934926,112593696
15934926,50680206
15934926,24047612
15934926,46678012
15934926,25007375
15934926,40071081
15934926,60649803
15934926,28635233
15934926,37046756
15934926,26250338
15934926,18462729
15934926,41716273
15934926,50687788
15934926,15162193
15934926,280629993
15934926,36451558
15934926,17771860
15934926,87821661
15934926,90720074
15934926,14220163
15934926,20908109
15934926,21279256
15934926,19148708
15934926,44682832
15934926,30938926
15934926,9917552
15934926,56814021
15934926,17909306
15934926,20863936
15934926,45669119
15934926,64498671
15934926,9541782
15934926,98942778
15934926,96184837
15934926,96824115
15934926,38190358
15934926,59624844
15934926,41338503
15934926,28357463
15934926,16813989
15934926,7092102
15934926,92679158
15934926,304649218
15934926,35867690
15934926,27907782
15934926,18307364
15934926,23139845
15934926,58462957
15934926,16890261
15934926,29247964
15934926,18462157
15934926,24289021
15934926,143125196
15934926,108669535
15934926,28384755
15934926,24599923
15934926,16271952
15934926,43137449
15934926,35895696
15934926,21208444
15934926,31119337
15934926,21401466
15934926,19028615
15934926,19568471
15934926,1879831
15934926,20506424
15934926,105189289
15934926,34947001
15934926,88049417
15934926,283536837
15934926,20452058
15934926,14399483
15934926,41182951
15934926,36961077
15934926,112521116
15934926,71956658
15934926,33402909
15934926,73129083
15934926,250911289
15934926,14575107
15934926,44084633
15934926,142690048
15934926,14791162
15934926,82178374
15934926,153474021
15934926,141598384
15934926,26683141
15934926,972651
15934926,14677919
25355724,12925072
25355724,39819394
25355724,783214
25355724,74778498
25355724,259379883
25355724,51263592
25355724,23083404
25355724,44039298
57828817,186212304
57828817,37270037
57828817,222090651
57828817,253091523
57828817,31414569
57828817,83155222
57828817,35359596
57828817,41472982
57828817,215787132
57828817,247741328
57828817,21146135
57828817,46831674
57828817,299715516
57828817,100318079
57828817,135268094
57828817,16895295
57828817,34270956
37438931,2718241
407397848,263451932
407397848,105150583
115525090,211670208
115525090,14425825
115525090,147946019
115525090,23375688
115525090,79817691
115525090,243273954
115525090,148081553
115525090,22592948
115525090,230505689
115525090,22440364
115525090,15460081
115525090,328158079
115525090,37008705
115525090,29654458
115525090,34507480
115525090,25970331
115525090,102765423
146867687,46241569
146867687,412490506
146867687,18281536
146867687,61598133
146867687,15520280
146867687,15857157
146867687,24742040
146867687,36113543
146867687,41226089
146867687,59414975
146867687,276494428
146867687,5623612
146867687,18581803
146867687,15154217
146867687,39547783
146867687,225140058
146867687,17140787
146867687,14180231
146867687,134672920
146867687,7801032
146867687,74651704
146867687,146729999
146867687,233909647
146867687,34771668
146867687,31618280
146867687,45862693
146867687,294198566
146867687,15002416
146867687,54918110
146867687,14903310
146867687,222640532
146867687,261387085
146867687,5442012
146867687,323292633
146867687,18742444
146867687,122402280
146867687,384388981
146867687,88971791
146867687,105150583
247637481,14948898
247637481,43170475
247637481,15575251
247637481,29118453
247637481,146930781
247637481,16252002
247637481,115485051
247637481,15858135
247637481,135281645
247637481,107418464
237676010,28297965
237676010,21200516
237676010,53047484
237676010,13382652
237676010,382560919
237676010,26235265
237676010,20600235
237676010,91083585
237676010,44860919
237676010,21710527
237676010,428186223
237676010,67613844
237676010,80324287
9486332,15154767
9486332,25376226
9486332,20273398
9486332,34739714
9486332,7565302
9486332,22556717
9486332,18927441
9486332,19793454
9486332,43626328
9486332,73731253
9486332,12611642
54298095,1183041
54298095,16038438
54298095,28521141
54298095,7081402
54298095,143244854
14796276,18142375
14796276,16133363
14796276,25702003
16573941,14789563
16573941,23161445
16573941,20108560
16573941,61061751
16573941,22679419
16573941,15485441
16573941,19548146
16573941,14681605
16573941,34747631
16573941,14506253
16573941,29118453
16573941,36686415
16573941,15693493
16573941,18927441
16573941,813286
16573941,5402612
16573941,15818391
16573941,972651
16573941,7081402
16573941,10671602
16573941,107418464
114640374,43003845
114640374,81704742
114640374,86173523
114640374,190822461
114640374,90057908
114640374,213777144
114640374,237779616
114640374,46209291
114640374,85716069
114640374,137788485
114640374,168224294
114640374,131294912
114640374,188108667
114640374,149680650
114640374,34428380
114640374,22462180
114640374,36475508
114640374,40981798
44860919,239172505
44860919,91083585
44860919,14430816
44860919,525208028
44860919,49391820
44860919,13382652
44860919,16143542
44860919,295345685
44860919,20600235
44860919,80324287
44860919,414248813
44860919,318336831
44860919,318967677
44860919,53047484
44860919,17940246
44860919,507672047
44860919,116757352
44860919,119659524
44860919,105106802
44860919,21200516
44860919,90320997
44860919,108247668
44860919,250588578
44860919,26235265
44860919,157055308
44860919,28297965
44860919,82724710
44860919,45578562
44860919,382560919
44860919,23575595
44860919,67613844
44860919,78502161
44860919,122009091
44860919,41906364
44860919,69866192
44860919,23440052
44860919,93704586
44860919,213969309
44860919,388421804
44860919,115044590
44860919,111280097
44860919,281635993
44860919,540216621
44860919,48459607
44860919,21710527
248784372,14290689
248784372,175087260
248784372,114895627
88974843,17477343
88974843,16216637
88974843,14677919
88974843,59557446
88974843,25615305
88974843,11259362
88974843,55113
17794560,16038438
17794560,22857385
14575107,14208611
14575107,19195914
14575107,43137449
14575107,28357463
14575107,36451558
14575107,24047612
14575107,7092102
14575107,41182951
14575107,45669119
14575107,23139845
14575107,98997127
14575107,9917552
14575107,26683141
14575107,44084633
14575107,64498671
14575107,34947001
14575107,29247964
14575107,20452058
14575107,18598585
14575107,54890813
14575107,31119337
14575107,20506424
14575107,14791162
14575107,54288013
14575107,138072063
14575107,98942778
14575107,28384755
14575107,21279256
14575107,43952326
14575107,21401466
14575107,88049417
14575107,18462157
14575107,164374216
14575107,26033281
14575107,304649218
14575107,21208444
14575107,87821661
14575107,20908109
14575107,57249277
14575107,16813989
14575107,41338503
14575107,18462653
14575107,35867690
14575107,19148708
14575107,14399483
14575107,48174738
14575107,90720074
14575107,24289021
14575107,250911289
14575107,46678012
14575107,27907782
14575107,1879831
14575107,37046756
14575107,19568471
14575107,15162193
14575107,285181530
14575107,16929349
14575107,112593696
14575107,44682832
14575107,138448899
14575107,20863936
14575107,71956658
14575107,36961077
14575107,109702885
14575107,17771860
14575107,56814021
14575107,18307364
14575107,280629993
14575107,153474021
14575107,40071081
14575107,58462957
14575107,82178374
14575107,38190358
14575107,50687788
14575107,108507561
14575107,283536837
14575107,105189289
14575107,50680206
14575107,24599923
14575107,112521116
14575107,14220163
14575107,21683202
14575107,88263492
14575107,131014445
14575107,25170188
14575107,25007375
14575107,26250338
14575107,28635233
14575107,60649803
14575107,16890261
14575107,37212984
14575107,142690048
14575107,17909306
14575107,39839316
14575107,158895928
14575107,19028615
14575107,11178672
14575107,17006157
14575107,7846
14575107,11447852
14575107,1435461
14681605,391843441
14681605,38682272
14681605,7095992
14681605,15666380
14681605,9275742
14681605,34747631
14681605,36098990
14681605,19548146
14681605,224144546
14681605,18125335
14681605,50304619
14681605,23235056
14681605,17768307
14681605,309380997
14681605,18713254
14681605,97324177
14681605,183008895
14681605,48485771
14681605,15485441
14681605,16891263
14681605,78106465
14681605,20108560
14681605,259984745
14681605,248319608
14681605,899701
14681605,15473413
14681605,18393773
14681605,15584619
14681605,18177126
14681605,62296905
14681605,139162440
14681605,22705686
14681605,31676365
14681605,5442012
14681605,143313712
14681605,16562955
14681605,101633415
14681605,27866493
14681605,410136449
14681605,25540290
14681605,52361963
14681605,46202236
14681605,373123978
14681605,45134201
14681605,25376226
14681605,108796416
14681605,184637153
14681605,227838448
14681605,20727483
14681605,7846
14681605,18208354
14681605,21741551
14681605,14424667
14681605,10671602
14681605,15693493
14681605,12044602
14681605,14691709
14681605,107418464
18851334,29173529
18851334,14203936
18851334,21724128
18851334,35407584
18851334,18922346
18851334,17702627
18851334,21286970
18851334,15489348
18851334,16071167
18851334,18176833
18851334,30678185
18851334,19728957
18851334,41209552
18851334,27707960
18851334,16577399
18851334,15130498
18851334,36812452
18851334,27553058
18851334,15644019
18851334,29659999
18851334,20968877
18851334,15849055
18851334,14691709
16909832,300599613
16909832,19507713
16909832,130897520
16909832,18501326
16909832,28202547
16909832,15665127
16909832,7861312
16909832,351671009
16909832,363426409
16909832,62050341
16909832,16079941
16909832,358553967
16909832,352226153
16909832,756379
16909832,405323682
16909832,43662236
16909832,18445879
16909832,467658266
16909832,193059216
16909832,15913
16909832,18927441
16909832,315338495
16909832,243058696
16909832,87759396
16909832,16038438
16909832,8207762
16909832,110481357
16909832,20747741
16909832,306472866
16909832,308324295
16909832,20637608
16909832,14589257
16909832,468094034
16909832,31808762
16909832,6068612
16909832,58714972
16909832,15271920
16909832,294430454
16909832,20747847
16909832,18709570
16909832,20106852
16909832,21158690
16909832,59877557
16909832,223247584
16909832,25495625
16909832,17047105
16909832,15575251
16909832,51246108
16909832,14424667
16909832,114563370
16909832,337131276
16909832,15234657
16909832,62581962
16909832,813286
16909832,259379883
86337034,56169454
86337034,19344585
86337034,14085096
86337034,17363890
20629011,18783763
20629011,16577399
20629011,18922346
20629011,41209552
20629011,36812452
20629011,14685759
20629011,43366650
40101400,29641317
40101400,17019152
40101400,46710251
40101400,21639792
40101400,18181482
40101400,21787625
40101400,188841274
40101400,91105535
40101400,15485441
40101400,10228272
40101400,23976386
40101400,18177126
394216985,16583672
394216985,14589257
394216985,179278975
394216985,51162310
394216985,20015787
394216985,390811153
394216985,16038438
394216985,15666380
394216985,14111650
394216985,1183041
394216985,35918787
394216985,362286999
394216985,20106852
394216985,28521141
394216985,7861312
394216985,10350
394216985,7081402
394216985,4893411
394216985,127569781
394216985,46241448
394216985,16786977
394216985,16894839
467658266,14888584
467658266,62050341
467658266,243058696
467658266,130897520
467658266,95820486
467658266,20747741
467658266,8207762
467658266,306472866
467658266,299715714
467658266,300599613
467658266,352226153
467658266,20747847
467658266,294430454
467658266,351671009
467658266,114563370
467658266,15665127
467658266,344334227
467658266,404376053
467658266,363426409
467658266,16038438
467658266,20637608
467658266,20273398
467658266,14589257
467658266,21158690
467658266,51246108
467658266,43662236
467658266,58714972
467658266,18927441
467658266,28202547
467658266,87759396
467658266,18849313
467658266,18501326
467658266,167744987
467658266,89728799
467658266,31808762
467658266,16583999
467658266,308324295
467658266,40340464
467658266,13687132
467658266,24742040
28149277,17037417
28149277,22784458
28149277,95980722
28149277,90722891
28149277,146556805
28149277,236575672
28149277,131601987
28149277,82030021
28149277,90779436
28149277,159629146
28149277,104155395
28149277,29514951
28149277,111164068
28149277,14683518
28149277,51477206
28149277,204089551
28149277,34068984
28149277,28482819
28149277,101859065
28149277,290097288
28149277,250303199
28149277,16265412
28149277,15575251
28149277,239257866
28149277,293353298
28149277,37876253
28149277,486930916
28149277,28144741
28149277,91105535
28149277,116952434
28149277,184637153
28149277,139162440
28149277,263907906
28149277,55822030
28149277,80335807
28149277,325106566
28149277,203279955
28149277,334482880
28149277,48485771
28149277,290656947
28149277,269485905
5678622,678953
5678622,991221
5678622,2217251
5678622,1452261
5678622,1117341
5678622,1116721
5678622,1269251
5678622,1044771
5678622,5736262
5678622,1118781
5678622,1118161
5678622,8956052
5678622,6149912
5678622,1046661
16786977,15271920
16786977,127569781
16786977,35918787
16786977,48370736
16786977,50557241
16786977,46241448
16786977,4893411
16786977,317846921
16786977,9955652
16786977,16218063
16786977,16038438
16786977,24591819
16786977,362286999
16786977,114563370
16786977,51162310
16786977,179278975
16786977,31808762
16786977,16894839
16786977,16079941
16786977,14424667
16786977,18445879
16786977,7860742
16786977,280725732
16786977,7081402
16786977,15643370
16786977,16891273
16786977,172959279
16786977,20106852
16786977,390811153
16786977,23161445
16786977,10671602
16786977,36711411
16786977,7565302
16786977,25473689
16786977,21681252
16786977,18713254
16786977,101633415
16786977,20880546
16786977,48485771
16786977,28960709
16786977,18581803
16786977,15693493
16786977,25376226
16786977,131926467
19490339,50393960
16565797,52422878
16565797,304794994
16565797,26553971
30869029,18142375
30869029,88722311
148497957,54918110
148497957,225140058
148497957,323292633
148497957,42057383
148497957,74651704
148497957,61598133
148497957,15154217
148497957,46241569
148497957,15520280
148497957,146729999
148497957,14503124
148497957,15857157
148497957,87741382
148497957,5623612
148497957,437851930
148497957,41226089
148497957,222640532
148497957,59414975
148497957,39547783
148497957,45862693
148497957,7801032
148497957,14903310
148497957,17803303
148497957,134672920
148497957,412490506
148497957,34771668
148497957,488838920
148497957,189477029
148497957,31618280
148497957,36113543
148497957,18581803
148497957,88971791
148497957,61336370
148497957,18666844
148497957,14269220
148497957,105150583
168224294,187773078
168224294,225784456
168224294,190822461
168224294,213777144
168224294,123665765
168224294,163203962
168224294,189691043
168224294,58895957
168224294,34428380
168224294,262340283
168224294,360245938
168224294,81704742
168224294,131537442
168224294,200214366
168224294,137788485
168224294,188108667
168224294,126391227
168224294,224688614
168224294,43003845
168224294,84879383
168224294,435877791
168224294,160053476
168224294,69641958
168224294,160229483
168224294,27760317
168224294,99712896
168224294,105585149
168224294,283711673
168224294,223990701
168224294,86173523
168224294,90057908
168224294,137156454
168224294,22462180
168224294,73475968
168224294,40981798
168224294,83250773
168224294,88323281
168224294,31331740
168224294,125120339
168224294,220368467
168224294,153226312
168224294,197504076
168224294,288485704
53282345,23135992
53282345,16126957
53282345,231770594
53282345,93932193
53282345,17008328
53282345,40185311
17983020,681813
19793454,43366650
19793454,122439303
19793454,15154767
19793454,271168285
19793454,34739714
19793454,187312218
19793454,82030021
19793454,309366491
19793454,16674726
19793454,36812452
19793454,10671602
19793454,115485051
172959279,16894839
172959279,7384432
172959279,15758036
172959279,7861312
172959279,16218063
172959279,7860742
172959279,280725732
172959279,15359658
172959279,15666380
172959279,224809136
172959279,24591819
172959279,358553967
172959279,22924257
172959279,18130749
172959279,7453822
172959279,123678437
172959279,7081402
172959279,1183041
172959279,20106852
172959279,10350
172959279,127569781
172959279,7377812
172959279,299715714
172959279,28521141
172959279,56768257
172959279,462541005
172959279,15661871
172959279,14424667
172959279,179278975
172959279,365014160
172959279,26841335
172959279,16038438
172959279,16583672
172959279,50557241
172959279,3462421
172959279,19049747
172959279,51162310
172959279,274149738
172959279,95820486
172959279,115485051
172959279,18393773
172959279,12611642
172959279,34747631
172959279,237845487
172959279,1715051
172959279,90420314
172959279,31353077
172959279,15653423
172959279,18581803
172959279,17663756
451905071,17874544
451905071,15661911
451905071,19480006
451905071,2904691
451905071,16607904
451905071,24166202
451905071,769101
451905071,239760107
451905071,9726632
451905071,43849871
451905071,27168193
451905071,48024605
451905071,15128907
451905071,14290689
451905071,243902744
451905071,17378488
451905071,756278
451905071,103365202
23799349,39582797
23799349,11317392
23799349,18569484
23799349,128292609
23799349,8005492
23799349,15110431
23799349,1046661
23799349,15234407
23799349,17567533
23799349,15859033
23799349,31443503
23799349,37710752
23799349,15684633
23799349,73975665
23799349,32302688
23799349,19725644
23799349,15143478
23799349,49164309
23799349,1435461
23799349,166845078
67348022,85716069
67348022,40981798
67348022,190822461
67348022,131294912
67348022,160053476
67348022,57659674
67348022,46750053
214328887,34428380
214328887,56860418
214328887,463952369
214328887,157829215
214328887,158419434
214328887,14925700
214328887,358775055
214328887,380580781
214328887,112939321
214328887,155661154
214328887,307458983
214328887,252770012
214328887,254839786
214328887,279787626
214328887,151338729
214328887,74107696
214328887,195475105
214328887,153226312
214328887,19493072
214328887,145845459
214328887,103598216
214328887,8088112
214328887,221036078
214328887,26929220
214328887,6581292
214328887,204140367
214328887,107830991
214328887,276706356
214328887,400689940
214328887,222261763
214328887,17868918
214328887,29911100
214328887,46209291
214328887,28465635
214328887,406628822
214328887,21548772
214328887,18951737
214328887,187773078
214328887,276577539
214328887,430268163
214328887,88323281
214328887,134940306
214328887,250340951
214328887,270449528
214328887,124528830
214328887,196327549
214328887,297801196
214328887,153460275
214328887,67864340
214328887,314316607
214328887,116036694
214328887,160237722
214328887,280935165
214328887,117674417
214328887,257236842
214328887,394263193
214328887,17116707
214328887,292598082
214328887,83417972
214328887,238201669
214328887,226629405
214328887,43003845
214328887,451250774
214328887,22462180
214328887,57490887
214328887,121533789
214328887,200559228
214328887,220368467
214328887,18996905
214328887,172883064
214328887,40981798
214328887,206923844
214328887,100581193
214328887,248883350
214328887,31331740
214328887,273149543
214328887,285312927
214328887,100318079
214328887,248108296
214328887,39056518
214328887,80130901
437806648,92306628
437806648,14807898
437806648,13176312
437806648,36584174
437806648,21436960
437806648,126302054
437806648,11348282
93070905,71876190
93070905,183008895
93070905,16421962
93070905,43736146
93070905,48773664
93070905,107418464
17909306,75814130
17909306,36451558
17909306,58462957
17909306,112521116
17909306,20908109
17909306,246347170
17909306,98942778
17909306,18462157
17909306,64498671
17909306,30938926
17909306,1879831
17909306,36961077
17909306,39839316
17909306,43952326
17909306,41182951
17909306,20452058
17909306,19568471
17909306,26250338
17909306,18462653
17909306,71956658
17909306,28357463
17909306,50680206
17909306,131014445
17909306,35664799
17909306,108507561
17909306,16271952
17909306,87821661
17909306,46479217
17909306,9917552
17909306,31119337
17909306,14288822
17909306,16929349
17909306,138072063
17909306,40071081
17909306,8936082
17909306,105189289
17909306,109702885
17909306,88049417
17909306,21208444
17909306,29247964
17909306,45669119
17909306,38190358
17909306,96156911
17909306,21401466
17909306,164374216
17909306,119405380
17909306,54890813
17909306,143125196
17909306,24289021
17909306,18995454
17909306,28635233
17909306,15162193
17909306,16890261
17909306,14220163
17909306,280629993
17909306,24599923
17909306,138448899
17909306,73129083
17909306,50687788
17909306,20506424
17909306,21683202
17909306,90720074
17909306,56814021
17909306,18307364
17909306,19195914
17909306,19928703
17909306,142690048
17909306,41338503
17909306,283536837
17909306,46678012
17909306,37212984
17909306,21279256
17909306,19148708
17909306,17771860
17909306,14399483
17909306,19028615
17909306,43137449
17909306,304649218
17909306,9917652
17909306,44682832
17909306,7092102
17909306,27907782
17909306,14415108
17909306,14791162
17909306,20863936
17909306,33402909
17909306,26033281
172443193,46479217
172443193,98997127
172443193,25170188
172443193,21915666
172443193,22721166
172443193,126146818
172443193,19928703
172443193,119405380
172443193,73206956
30393917,15068719
30393917,126253219
30393917,41209552
30393917,21339164
30393917,16120216
30393917,13434622
30393917,18182263
30393917,16886225
30393917,30501706
30393917,21363077
30393917,452377444
30393917,15447743
30393917,15431655
30393917,29173529
30393917,15048204
30393917,32675894
30393917,18821907
30393917,137046366
30393917,35407584
30393917,59804598
30393917,15489348
30393917,15849055
30393917,21690843
30393917,14685759
30393917,36812452
30393917,14203936
30393917,240989961
